Make,Colour,Odometer,Doors,Price
Toyota,White,31916.0,4.0,10888.0
Toyota,Green,62027.0,4.0,4591.0
Toyota,White,55302.0,4.0,7682.0
Nissan,,211450.0,4.0,8617.0
Toyota,White,58916.0,4.0,7597.0
Honda,Blue,66275.0,4.0,7766.0
Toyota,White,148940.0,4.0,
Toyota,White,27381.0,4.0,8275.0
Toyota,White,64142.0,4.0,3876.0
Toyota,White,61241.0,4.0,
BMW,Black,7984.0,5.0,7182.0
Toyota,Blue,53448.0,3.0,5985.0
Honda,White,64455.0,,7126.0
Toyota,Green,58325.0,4.0,4368.0
Toyota,White,31950.0,4.0,8913.0
Nissan,White,217361.0,4.0,2252.0
Honda,White,65278.0,,6026.0
Toyota,Green,57787.0,4.0,4525.0
Nissan,White,60071.0,4.0,2849.0
Nissan,White,59003.0,4.0,3817.0
Toyota,White,58295.0,4.0,7857.0
Toyota,Blue,,3.0,8523.0
Toyota,White,145818.0,4.0,3790.0
Honda,White,62025.0,4.0,7998.0
Honda,Red,88038.0,4.0,5326.0
Honda,White,89369.0,4.0,5714.0
BMW,Black,7818.0,5.0,22689.0
Honda,Blue,56897.0,4.0,7034.0
Toyota,White,63593.0,4.0,3806.0
Nissan,White,207660.0,4.0,
Honda,White,65405.0,4.0,6683.0
BMW,Black,20048.0,5.0,20141.0
,Red,90358.0,4.0,6215.0
Toyota,White,54484.0,4.0,5686.0
Honda,White,67827.0,4.0,7799.0
Toyota,White,49562.0,4.0,8572.0
Toyota,White,65354.0,4.0,3740.0
Toyota,White,147233.0,,
Toyota,White,57987.0,4.0,
Nissan,White,210162.0,4.0,2397.0
Toyota,White,60878.0,4.0,6191.0
Toyota,White,139604.0,4.0,3087.0
Honda,Blue,56807.0,4.0,5597.0
Toyota,White,145046.0,4.0,7357.0
Honda,Red,52828.0,4.0,4927.0
Toyota,White,150123.0,4.0,3278.0
Toyota,,56330.0,4.0,9961.0
,Green,62165.0,4.0,4103.0
Toyota,Blue,63409.0,,7869.0
Honda,White,61239.0,4.0,5406.0
Honda,Red,83974.0,4.0,5942.0
,White,145472.0,4.0,2617.0
Honda,,67682.0,4.0,6468.0
Honda,Red,85839.0,4.0,6019.0
Toyota,,69931.0,,5211.0
Toyota,Green,60539.0,4.0,2963.0
Toyota,White,37006.0,4.0,6284.0
BMW,Black,,5.0,21534.0
Toyota,Blue,60612.0,3.0,7082.0
Toyota,,56848.0,3.0,8260.0
Honda,Blue,54925.0,4.0,7532.0
Honda,Red,84947.0,4.0,4855.0
Toyota,White,52640.0,4.0,8207.0
BMW,Black,7024.0,5.0,19790.0
Toyota,Green,64396.0,4.0,5901.0
Toyota,White,63719.0,3.0,6823.0
Toyota,,58926.0,,5738.0
Nissan,White,219641.0,4.0,4180.0
Toyota,White,30320.0,4.0,
Toyota,Blue,55763.0,4.0,6724.0
Nissan,White,213781.0,4.0,3551.0
Honda,,58451.0,4.0,
Honda,Blue,59996.0,4.0,6546.0
Honda,Red,82712.0,4.0,4807.0
Toyota,Blue,64848.0,3.0,7824.0
Toyota,White,154475.0,4.0,5763.0
Honda,Blue,55174.0,4.0,6394.0
Toyota,White,49468.0,4.0,8253.0
Toyota,White,155049.0,4.0,4311.0
Toyota,Blue,59460.0,4.0,6695.0
BMW,,6775.0,5.0,20625.0
Toyota,White,34942.0,4.0,10167.0
Toyota,White,146607.0,4.0,6595.0
Toyota,White,62066.0,4.0,4750.0
Toyota,White,23399.0,4.0,9282.0
Honda,Red,,4.0,6291.0
Toyota,White,146947.0,4.0,4098.0
Toyota,Blue,55523.0,4.0,8125.0
,White,212752.0,4.0,8901.0
,Blue,57138.0,3.0,7205.0
Honda,White,55057.0,4.0,8463.0
Honda,Red,90673.0,4.0,4751.0
Honda,Red,87358.0,4.0,3740.0
Toyota,Blue,62816.0,3.0,9684.0
Toyota,White,65889.0,4.0,7232.0
Honda,Blue,62880.0,4.0,9274.0
Toyota,White,33445.0,4.0,9274.0
Toyota,White,153325.0,4.0,3672.0
Honda,Red,,4.0,4282.0
Honda,White,58160.0,4.0,6283.0
,White,55515.0,4.0,6601.0
Honda,Blue,65228.0,4.0,5818.0
Toyota,White,158041.0,4.0,6145.0
Toyota,White,153646.0,,3609.0
Toyota,White,41500.0,4.0,9512.0
Toyota,White,148309.0,4.0,3580.0
Toyota,White,62942.0,4.0,7566.0
Toyota,Blue,61259.0,3.0,
,Black,7636.0,5.0,5091.0
Honda,Blue,62633.0,4.0,7656.0
Toyota,White,62503.0,4.0,4123.0
Toyota,Blue,54771.0,3.0,6968.0
Honda,White,58901.0,,7314.0
Toyota,White,52789.0,4.0,8697.0
Honda,White,60362.0,4.0,6228.0
BMW,Black,10305.0,5.0,20675.0
Toyota,White,142408.0,4.0,4068.0
Toyota,White,59636.0,4.0,6416.0
Toyota,Green,67738.0,4.0,4860.0
Toyota,Blue,49453.0,3.0,7735.0
Nissan,,218674.0,4.0,5471.0
Honda,Blue,52160.0,4.0,8436.0
Toyota,Green,64710.0,4.0,
Honda,Red,89822.0,4.0,6344.0
Toyota,White,135229.0,4.0,3529.0
Toyota,Blue,57606.0,3.0,6681.0
Honda,White,63009.0,4.0,7212.0
Toyota,Red,73178.0,4.0,5433.0
,White,210074.0,4.0,3133.0
,Green,66476.0,4.0,5960.0
Toyota,White,48334.0,4.0,9877.0
Honda,Red,98351.0,4.0,4191.0
Toyota,White,60513.0,4.0,7506.0
Toyota,,30991.0,4.0,8508.0
BMW,Black,6553.0,5.0,22323.0
Toyota,Blue,64587.0,3.0,6800.0
Honda,Red,91927.0,4.0,3207.0
Toyota,Green,60434.0,4.0,3736.0
Toyota,White,34180.0,4.0,11652.0
BMW,Black,12872.0,4.0,22774.0
Honda,,65424.0,4.0,7460.0
Honda,White,57816.0,,9082.0
Toyota,,210967.0,4.0,3439.0
Toyota,White,28325.0,4.0,9391.0
Toyota,White,76743.0,4.0,3610.0
Toyota,Blue,58396.0,4.0,6500.0
Toyota,White,149025.0,4.0,4668.0
Toyota,Green,62167.0,4.0,4828.0
Toyota,Green,61529.0,4.0,4453.0
Toyota,Green,61335.0,4.0,7633.0
Nissan,,208962.0,4.0,5020.0
Honda,Red,89059.0,4.0,3179.0
BMW,Black,13533.0,5.0,20477.0
Toyota,White,148479.0,4.0,3224.0
Toyota,White,28892.0,4.0,9281.0
Toyota,Blue,61030.0,4.0,8451.0
Honda,White,52356.0,4.0,6573.0
Toyota,White,138630.0,4.0,3391.0
Nissan,White,225187.0,4.0,4368.0
Toyota,Black,8168.0,5.0,23239.0
Toyota,White,33758.0,4.0,9814.0
Toyota,Blue,54683.0,3.0,7883.0
Honda,Blue,55213.0,4.0,6992.0
Toyota,White,28177.0,4.0,9599.0
Toyota,White,31393.0,4.0,9715.0
Toyota,White,85469.0,4.0,5090.0
Toyota,White,65324.0,4.0,6883.0
Nissan,White,213021.0,4.0,2996.0
BMW,Black,15159.0,5.0,22947.0
Honda,White,60073.0,4.0,
,White,,4.0,5554.0
Toyota,White,148403.0,4.0,4292.0
Honda,Red,93391.0,4.0,3523.0
,White,,4.0,5618.0
Toyota,White,39446.0,,7396.0
Toyota,,63070.0,4.0,2234.0
BMW,Black,6644.0,5.0,20438.0
Toyota,White,37900.0,4.0,10005.0
Honda,Blue,55228.0,4.0,6616.0
Toyota,White,204899.0,4.0,6648.0
Toyota,White,54279.0,4.0,8900.0
Toyota,White,24649.0,4.0,7089.0
,White,60271.0,,7330.0
Honda,Blue,68554.0,4.0,5899.0
Toyota,,61856.0,4.0,7099.0
BMW,,13353.0,5.0,21596.0
Toyota,Blue,59461.0,4.0,8065.0
BMW,Black,7014.0,4.0,22323.0
Nissan,White,216037.0,4.0,2704.0
Honda,White,54008.0,4.0,7968.0
Honda,Blue,51598.0,4.0,5165.0
Honda,White,60267.0,4.0,6443.0
Honda,Blue,65090.0,4.0,8661.0
Nissan,White,211307.0,4.0,3664.0
Honda,White,87988.0,4.0,3160.0
Toyota,Blue,60152.0,3.0,5877.0
Toyota,White,153767.0,4.0,4241.0
Honda,Red,84267.0,4.0,8941.0
Nissan,White,204120.0,,2067.0
Honda,Red,86701.0,4.0,4869.0
Toyota,White,60725.0,4.0,9115.0
Nissan,White,208252.0,4.0,4404.0
Toyota,White,150708.0,4.0,7295.0
Toyota,White,34624.0,4.0,6708.0
Toyota,White,160088.0,4.0,4064.0
Honda,Blue,60566.0,4.0,7653.0
Honda,Blue,61934.0,4.0,6639.0
Toyota,White,156019.0,4.0,3457.0
Nissan,White,217476.0,4.0,4411.0
Toyota,White,152332.0,4.0,2992.0
,White,155937.0,4.0,3292.0
Toyota,Red,89617.0,4.0,5959.0
Honda,Blue,64856.0,4.0,5807.0
Toyota,Green,,4.0,4912.0
Toyota,White,63667.0,4.0,6200.0
Toyota,Green,58974.0,4.0,4151.0
BMW,Black,9385.0,5.0,22034.0
Toyota,Green,60900.0,4.0,4566.0
Toyota,White,67135.0,4.0,7534.0
Toyota,Green,56212.0,4.0,6687.0
BMW,White,7414.0,5.0,21758.0
Toyota,White,29815.0,4.0,9668.0
Toyota,White,74785.0,4.0,7692.0
Toyota,White,64235.0,4.0,8421.0
BMW,Black,853.0,5.0,6091.0
Toyota,White,26078.0,4.0,10679.0
Toyota,Green,55961.0,4.0,5790.0
Toyota,Green,57646.0,4.0,4734.0
Honda,White,57206.0,4.0,7549.0
Honda,White,61363.0,4.0,6965.0
Honda,,54627.0,4.0,7975.0
Nissan,White,,4.0,3191.0
Toyota,White,,,3693.0
Honda,Blue,60612.0,4.0,8517.0
Toyota,White,26562.0,4.0,9355.0
BMW,Black,14741.0,5.0,
Toyota,,48647.0,4.0,8132.0
Honda,Blue,62137.0,4.0,8667.0
Toyota,,32565.0,4.0,11767.0
BMW,White,16291.0,4.0,22698.0
Honda,White,60197.0,4.0,6948.0
Honda,Red,80186.0,,5924.0
Honda,White,63546.0,4.0,7695.0
Toyota,White,50416.0,4.0,10208.0
Honda,Blue,61547.0,4.0,4701.0
Honda,Red,88484.0,4.0,4731.0
,Blue,60040.0,4.0,6046.0
Toyota,White,30030.0,4.0,9126.0
,Green,,4.0,3679.0
Toyota,White,38363.0,4.0,10659.0
Toyota,White,53166.0,4.0,6939.0
BMW,Black,22681.0,5.0,19798.0
Honda,White,65377.0,4.0,6491.0
Honda,Red,82681.0,4.0,5437.0
Toyota,White,30073.0,4.0,9826.0
Toyota,White,147472.0,4.0,4231.0
Toyota,White,53852.0,4.0,8176.0
BMW,Black,23.0,5.0,21857.0
Nissan,White,,4.0,3152.0
Toyota,Blue,59648.0,3.0,6045.0
BMW,Black,,,21379.0
Toyota,Blue,59446.0,4.0,6492.0
Toyota,Green,54397.0,4.0,2942.0
Nissan,White,209465.0,,
BMW,Black,20877.0,5.0,7618.0
BMW,White,11210.0,5.0,22562.0
Toyota,White,208458.0,4.0,2792.0
Toyota,White,37104.0,4.0,10089.0
Toyota,Black,8376.0,5.0,24350.0
Honda,White,53377.0,4.0,6313.0
Toyota,White,,4.0,7303.0
Toyota,Black,20461.0,5.0,22150.0
Honda,White,,4.0,7970.0
Toyota,White,58529.0,4.0,8739.0
Honda,Red,96486.0,4.0,7052.0
Nissan,White,,4.0,1486.0
Toyota,White,64370.0,4.0,8947.0
BMW,Black,6232.0,5.0,22503.0
,Blue,58922.0,3.0,7312.0
Nissan,White,205383.0,4.0,2847.0
Toyota,,63185.0,4.0,7990.0
Toyota,White,26323.0,4.0,9068.0
Toyota,Blue,59733.0,4.0,6256.0
Toyota,White,55758.0,4.0,5777.0
Toyota,Blue,69983.0,3.0,7678.0
Honda,Blue,58459.0,4.0,6765.0
Toyota,White,54830.0,4.0,8033.0
Nissan,White,216207.0,4.0,7584.0
Toyota,Blue,67358.0,3.0,7086.0
BMW,Black,10255.0,5.0,22450.0
Honda,White,56431.0,4.0,7607.0
BMW,Black,21127.0,5.0,22659.0
Toyota,White,58941.0,4.0,7119.0
Toyota,White,150717.0,4.0,3149.0
Toyota,White,54628.0,4.0,7066.0
Toyota,Green,67070.0,4.0,3912.0
Toyota,White,,4.0,10129.0
Toyota,Green,,4.0,5407.0
Honda,White,64418.0,4.0,6974.0
Toyota,Green,60589.0,4.0,
BMW,Black,59253.0,5.0,21915.0
Toyota,White,57677.0,4.0,7607.0
Toyota,White,156245.0,4.0,2986.0
Toyota,Blue,64010.0,3.0,8189.0
Toyota,White,211663.0,4.0,5930.0
Toyota,Blue,,3.0,7208.0
Toyota,White,153345.0,4.0,5432.0
Nissan,White,212915.0,4.0,3910.0
Honda,White,57220.0,4.0,5446.0
BMW,Black,15609.0,5.0,21420.0
Toyota,Green,62269.0,4.0,5583.0
Toyota,White,151578.0,4.0,7675.0
Honda,Red,90449.0,4.0,4451.0
Toyota,,65116.0,4.0,7432.0
Honda,Blue,53530.0,4.0,8228.0
Toyota,Green,63443.0,4.0,5737.0
Toyota,White,63402.0,4.0,7745.0
BMW,Black,1753.0,5.0,23596.0
Toyota,,60361.0,4.0,7858.0
Toyota,Blue,58447.0,,6308.0
Honda,White,60277.0,4.0,7426.0
Toyota,White,28964.0,4.0,10462.0
Honda,White,61049.0,4.0,9040.0
Honda,White,57708.0,4.0,8020.0
Toyota,Blue,60346.0,3.0,5494.0
BMW,Black,,5.0,21824.0
Toyota,Blue,62791.0,3.0,6080.0
BMW,Black,12528.0,4.0,6851.0
Toyota,White,,4.0,2840.0
Toyota,Blue,58706.0,3.0,6580.0
Toyota,Green,63392.0,4.0,4490.0
Honda,Red,89089.0,4.0,6199.0
Toyota,Blue,60294.0,3.0,6043.0
Toyota,Blue,68753.0,3.0,6687.0
Toyota,Blue,64267.0,3.0,6432.0
Nissan,White,214581.0,4.0,4228.0
Honda,,88534.0,4.0,5488.0
,White,52942.0,4.0,7152.0
Toyota,White,37576.0,4.0,10619.0
Toyota,Red,99527.0,4.0,5012.0
Toyota,Blue,63078.0,3.0,6806.0
Toyota,Blue,56149.0,4.0,6129.0
Nissan,White,219029.0,4.0,3333.0
Toyota,Blue,54430.0,3.0,6766.0
Toyota,Green,60018.0,4.0,4472.0
Toyota,White,57928.0,4.0,8490.0
Toyota,White,68394.0,4.0,7474.0
Toyota,White,56860.0,4.0,9644.0
Toyota,White,166405.0,4.0,3906.0
BMW,Black,54582.0,5.0,22334.0
Toyota,White,57795.0,4.0,6401.0
Honda,Red,86651.0,4.0,5285.0
Toyota,White,40123.0,4.0,10866.0
Honda,White,58905.0,4.0,8939.0
Toyota,White,60383.0,4.0,6891.0
Toyota,White,65905.0,4.0,7205.0
BMW,Black,,5.0,22379.0
Honda,Blue,60520.0,4.0,5885.0
,White,50549.0,4.0,8054.0
Toyota,White,60135.0,4.0,4716.0
Nissan,White,215481.0,4.0,2589.0
Toyota,Blue,63209.0,4.0,7814.0
Nissan,White,216312.0,4.0,
Honda,White,57053.0,4.0,7932.0
Toyota,White,27592.0,4.0,8005.0
Honda,White,55511.0,4.0,8698.0
Toyota,White,57892.0,4.0,
Honda,Red,85554.0,,5827.0
Honda,Red,90984.0,4.0,4386.0
,White,213527.0,4.0,4612.0
Nissan,White,216301.0,,3606.0
Honda,Blue,58934.0,4.0,7114.0
Toyota,Blue,62183.0,4.0,4940.0
BMW,Black,8662.0,5.0,22246.0
Toyota,,57034.0,,6571.0
Toyota,White,36182.0,4.0,9750.0
Toyota,Blue,70897.0,3.0,7126.0
Nissan,White,211375.0,4.0,2399.0
,White,215432.0,4.0,3241.0
Nissan,White,208771.0,4.0,1805.0
Toyota,Blue,62941.0,3.0,8378.0
Toyota,White,62643.0,4.0,7998.0
Honda,Red,99140.0,4.0,5022.0
Nissan,White,212732.0,,6971.0
BMW,Black,14283.0,5.0,24770.0
Honda,Red,87490.0,4.0,6320.0
Nissan,White,64437.0,4.0,3110.0
Toyota,Blue,61241.0,3.0,6411.0
,Blue,54634.0,4.0,6005.0
Toyota,Green,63558.0,4.0,5427.0
Honda,Blue,49346.0,4.0,6938.0
Toyota,White,59553.0,4.0,6694.0
BMW,Black,,5.0,22577.0
Honda,White,63627.0,4.0,9013.0
Toyota,White,58195.0,3.0,5166.0
Toyota,White,55635.0,4.0,
Honda,,,4.0,7793.0
Honda,Red,86417.0,4.0,4759.0
BMW,White,10201.0,4.0,21107.0
Honda,Blue,62339.0,4.0,7271.0
Honda,Red,86235.0,4.0,4515.0
BMW,White,8588.0,5.0,21100.0
Honda,White,65118.0,4.0,7515.0
BMW,Black,4005.0,5.0,23683.0
Honda,White,51514.0,4.0,7285.0
Toyota,White,150454.0,4.0,2657.0
Toyota,Green,55523.0,4.0,4432.0
Nissan,White,207819.0,4.0,3294.0
BMW,Black,,5.0,22567.0
Honda,Blue,56404.0,4.0,6620.0
Honda,Red,83543.0,4.0,4028.0
Honda,Blue,54920.0,4.0,6217.0
Nissan,White,210629.0,4.0,2322.0
Toyota,White,61507.0,4.0,7363.0
Toyota,White,56004.0,4.0,7842.0
Toyota,Blue,56455.0,3.0,7809.0
Honda,,98485.0,4.0,6088.0
Toyota,White,40179.0,4.0,10401.0
Honda,Blue,62903.0,4.0,5176.0
Honda,White,58345.0,4.0,7355.0
Toyota,White,30918.0,4.0,10814.0
Toyota,White,34811.0,4.0,9598.0
Honda,Red,,4.0,6699.0
Honda,Blue,,4.0,7438.0
Toyota,White,59351.0,4.0,6248.0
Nissan,White,210909.0,4.0,2799.0
Toyota,Blue,65779.0,3.0,4703.0
Toyota,White,59581.0,4.0,5903.0
Toyota,White,57387.0,,9700.0
Nissan,White,212118.0,4.0,4145.0
Toyota,Green,69128.0,4.0,3055.0
Honda,Red,94945.0,4.0,5146.0
,Black,17939.0,5.0,23056.0
Toyota,White,72730.0,4.0,7892.0
BMW,Black,12441.0,5.0,21148.0
BMW,Black,13034.0,4.0,22266.0
Toyota,Blue,63084.0,3.0,6014.0
Toyota,Green,61621.0,4.0,5562.0
Toyota,White,51653.0,4.0,6841.0
BMW,Black,9266.0,5.0,23841.0
BMW,Black,8352.0,5.0,21720.0
Honda,Red,85538.0,4.0,3951.0
Toyota,White,34981.0,4.0,10231.0
Toyota,Green,72913.0,4.0,4416.0
Toyota,Red,91535.0,4.0,6154.0
Toyota,White,33874.0,4.0,10694.0
Toyota,Blue,65006.0,3.0,7635.0
Toyota,White,34796.0,4.0,3689.0
Toyota,White,33968.0,4.0,9317.0
Honda,,58152.0,4.0,7056.0
Toyota,White,64153.0,4.0,6885.0
Toyota,,62179.0,4.0,9453.0
Nissan,White,,4.0,4958.0
Toyota,Blue,64912.0,,7735.0
Nissan,White,213839.0,4.0,3479.0
Honda,Blue,63775.0,4.0,8435.0
Toyota,White,35335.0,4.0,9308.0
Toyota,White,31436.0,4.0,9851.0
Toyota,Blue,55144.0,3.0,
Toyota,White,70805.0,4.0,6254.0
Honda,Blue,60793.0,4.0,7667.0
Honda,Red,78641.0,4.0,3948.0
Honda,Blue,62791.0,4.0,6765.0
Toyota,White,150294.0,4.0,3601.0
Toyota,White,55660.0,4.0,9097.0
Toyota,White,61078.0,4.0,7126.0
Honda,White,60301.0,4.0,7838.0
Toyota,Green,64411.0,4.0,6886.0
Nissan,White,212455.0,4.0,2402.0
Toyota,White,60323.0,4.0,3258.0
Toyota,White,154034.0,4.0,4002.0
Honda,Blue,,4.0,7390.0
Toyota,Blue,60817.0,3.0,6858.0
Toyota,Blue,66964.0,3.0,7969.0
Toyota,White,152990.0,4.0,2674.0
Nissan,White,205299.0,,3282.0
Nissan,White,213477.0,4.0,3752.0
Honda,White,64765.0,4.0,9338.0
Toyota,White,35156.0,4.0,8093.0
Honda,Blue,56906.0,4.0,8026.0
Toyota,Blue,63396.0,4.0,7322.0
Toyota,White,38040.0,4.0,9846.0
Toyota,White,28992.0,4.0,10236.0
Toyota,,30422.0,4.0,10502.0
Honda,White,62823.0,4.0,7177.0
Toyota,Blue,,3.0,6580.0
Toyota,Blue,63040.0,3.0,6959.0
Honda,Blue,65943.0,4.0,7863.0
,White,33358.0,4.0,8072.0
Toyota,White,49623.0,4.0,
Honda,Red,98217.0,4.0,4872.0
Toyota,White,150083.0,4.0,5418.0
Toyota,White,43580.0,4.0,6925.0
Toyota,White,150102.0,4.0,3446.0
,White,30622.0,4.0,8612.0
Nissan,White,216339.0,4.0,3178.0
Nissan,White,209520.0,4.0,3942.0
Nissan,White,62500.0,4.0,3480.0
Toyota,Green,60206.0,4.0,
Honda,Blue,57232.0,4.0,8121.0
Toyota,White,28872.0,4.0,10320.0
Toyota,Green,,4.0,5131.0
Toyota,White,60884.0,4.0,6740.0
Nissan,White,220868.0,4.0,6456.0
Toyota,White,,4.0,5758.0
Honda,Blue,57745.0,4.0,8322.0
Toyota,White,149854.0,4.0,2445.0
Toyota,White,29394.0,4.0,9417.0
Toyota,White,70615.0,4.0,3296.0
Toyota,White,56243.0,4.0,6907.0
BMW,Black,12279.0,5.0,7055.0
Toyota,Blue,56530.0,3.0,8017.0
Honda,White,57852.0,4.0,8368.0
Toyota,,52398.0,,4283.0
Toyota,White,34864.0,4.0,8751.0
Nissan,White,213995.0,4.0,3085.0
Honda,White,58050.0,4.0,6647.0
Toyota,Green,63086.0,4.0,5605.0
Nissan,White,54656.0,4.0,3476.0
Nissan,White,65954.0,4.0,3713.0
Toyota,White,55489.0,4.0,6653.0
Toyota,Blue,64809.0,3.0,6853.0
Toyota,White,143465.0,4.0,4448.0
Honda,,54041.0,4.0,8186.0
Honda,Red,95485.0,4.0,1970.0
Honda,White,89351.0,4.0,7615.0
BMW,Black,16658.0,5.0,21813.0
Honda,Blue,57734.0,4.0,8474.0
Toyota,White,65218.0,4.0,
Nissan,White,,4.0,1993.0
Honda,White,62230.0,4.0,7108.0
BMW,Black,6863.0,5.0,21562.0
Honda,Red,90620.0,4.0,4147.0
Toyota,White,55656.0,4.0,4333.0
,,56032.0,4.0,7870.0
Toyota,White,59409.0,4.0,7473.0
Toyota,,61879.0,4.0,5550.0
Toyota,White,,4.0,3383.0
Toyota,White,51694.0,4.0,4392.0
Nissan,White,222839.0,4.0,4536.0
Toyota,White,59733.0,4.0,7072.0
Toyota,White,153676.0,4.0,2981.0
,Blue,63850.0,4.0,9018.0
Toyota,White,146137.0,4.0,7523.0
Honda,Red,60514.0,4.0,6319.0
Toyota,White,156386.0,4.0,6386.0
Toyota,White,65929.0,4.0,10421.0
Toyota,Green,60660.0,4.0,4085.0
Toyota,Blue,59877.0,3.0,6023.0
Honda,White,57871.0,,7571.0
Honda,,91805.0,4.0,6118.0
Toyota,White,156014.0,4.0,3266.0
Honda,Blue,59334.0,4.0,6128.0
Honda,Red,86917.0,4.0,5000.0
Toyota,Green,60993.0,4.0,4267.0
Toyota,Green,64039.0,4.0,5010.0
Toyota,White,32616.0,4.0,6876.0
BMW,Black,6610.0,,23688.0
Toyota,,60292.0,3.0,6621.0
Toyota,Blue,62018.0,3.0,6411.0
Honda,Blue,55337.0,4.0,7688.0
Honda,Red,84986.0,4.0,4875.0
Toyota,White,58316.0,4.0,5850.0
BMW,Black,13389.0,5.0,22860.0
Toyota,Green,,4.0,4639.0
Toyota,White,61948.0,3.0,7811.0
Toyota,White,60689.0,4.0,9423.0
Nissan,White,212825.0,4.0,4031.0
Toyota,White,28661.0,4.0,
Toyota,,60945.0,4.0,5632.0
Nissan,White,210044.0,4.0,3226.0
Honda,White,57068.0,4.0,6227.0
Honda,Blue,54643.0,4.0,6899.0
Honda,Red,76370.0,4.0,6274.0
Toyota,Blue,54060.0,3.0,7852.0
Toyota,,157087.0,4.0,4021.0
Honda,Blue,62941.0,4.0,5960.0
Toyota,White,68294.0,4.0,8105.0
Toyota,White,155916.0,4.0,2515.0
Toyota,Blue,58298.0,4.0,7178.0
BMW,Black,7180.0,5.0,22929.0
Toyota,White,33955.0,4.0,10195.0
Toyota,White,157766.0,4.0,3985.0
Toyota,,63194.0,4.0,4359.0
,White,26929.0,4.0,10912.0
Honda,Red,89437.0,4.0,3992.0
Toyota,White,157274.0,4.0,3143.0
Toyota,Blue,59360.0,4.0,7635.0
,White,202935.0,4.0,6514.0
Toyota,Blue,59077.0,3.0,6459.0
Honda,White,51061.0,4.0,6180.0
Honda,Red,79923.0,4.0,3790.0
Honda,Red,80973.0,4.0,5092.0
Toyota,Blue,66260.0,3.0,8056.0
Toyota,White,54607.0,4.0,6427.0
Honda,Blue,62629.0,4.0,9000.0
Toyota,White,33549.0,4.0,9881.0
Toyota,White,150068.0,4.0,5657.0
Honda,Red,93717.0,4.0,5002.0
Honda,White,63078.0,4.0,7061.0
Toyota,White,59020.0,4.0,7955.0
Honda,Blue,62017.0,4.0,8183.0
Toyota,White,154673.0,4.0,4609.0
Toyota,White,147919.0,4.0,2502.0
Toyota,White,30457.0,4.0,9612.0
Toyota,White,154269.0,4.0,6492.0
Toyota,White,62655.0,4.0,8439.0
Toyota,Blue,62115.0,3.0,7048.0
BMW,Black,16174.0,5.0,7570.0
Honda,Blue,63705.0,4.0,6739.0
Toyota,White,64179.0,4.0,4477.0
Toyota,Blue,54930.0,3.0,5813.0
Honda,White,,4.0,6871.0
Toyota,White,63076.0,4.0,6270.0
Honda,White,64091.0,4.0,7282.0
BMW,Black,7034.0,5.0,21653.0
Toyota,White,150845.0,4.0,3141.0
Toyota,White,54145.0,4.0,7992.0
Toyota,,69683.0,4.0,4744.0
Toyota,Blue,60707.0,3.0,8413.0
Nissan,White,205641.0,4.0,2640.0
Honda,Blue,57609.0,4.0,8197.0
Toyota,,50575.0,4.0,5511.0
Honda,Red,90044.0,4.0,3877.0
Toyota,White,141180.0,4.0,2208.0
Toyota,Blue,,3.0,7650.0
Honda,White,59402.0,4.0,5589.0
Toyota,Red,,4.0,
Nissan,White,218682.0,4.0,
Toyota,Green,67609.0,4.0,2960.0
Toyota,White,52072.0,4.0,11067.0
Honda,Red,90206.0,,5613.0
Toyota,White,58809.0,4.0,
Toyota,White,29160.0,4.0,9953.0
BMW,Black,16568.0,5.0,21451.0
Toyota,Blue,59824.0,3.0,8337.0
Honda,Red,89121.0,4.0,4300.0
Toyota,Green,61098.0,4.0,3415.0
Toyota,White,28527.0,4.0,
BMW,Black,6963.0,4.0,
Honda,Blue,54770.0,4.0,8155.0
Honda,White,65308.0,4.0,
Toyota,White,217489.0,4.0,2273.0
Toyota,White,,4.0,9837.0
Toyota,White,57677.0,4.0,3582.0
Toyota,Blue,60980.0,4.0,5958.0
Toyota,White,152758.0,4.0,3560.0
Toyota,Green,62473.0,4.0,3632.0
Toyota,Green,51520.0,4.0,4006.0
Toyota,Green,56895.0,4.0,5348.0
Nissan,White,213366.0,4.0,4600.0
Honda,Red,90884.0,4.0,2812.0
BMW,Black,18763.0,5.0,23571.0
,White,149874.0,4.0,3828.0
Toyota,White,37393.0,4.0,7993.0
,Blue,64567.0,4.0,6438.0
Honda,White,61907.0,4.0,8033.0
Toyota,White,155694.0,4.0,4060.0
Nissan,White,219631.0,,3685.0
,Black,8353.0,5.0,21962.0
Toyota,White,40566.0,4.0,10208.0
Toyota,Blue,64430.0,3.0,6971.0
Honda,Blue,66817.0,4.0,7026.0
Toyota,White,26368.0,4.0,9027.0
Toyota,White,32130.0,4.0,10200.0
Toyota,White,93021.0,4.0,5119.0
Toyota,White,68487.0,4.0,7447.0
Nissan,White,214301.0,4.0,3075.0
BMW,Black,8114.0,5.0,20907.0
Honda,White,,4.0,8456.0
Toyota,White,,,6353.0
Toyota,White,152343.0,4.0,3399.0
Honda,Red,84080.0,4.0,3090.0
Honda,White,66812.0,4.0,8822.0
Toyota,White,28119.0,4.0,9941.0
Toyota,Green,55282.0,4.0,5108.0
BMW,Black,13612.0,5.0,22585.0
Toyota,,34018.0,4.0,9827.0
Honda,Blue,59784.0,4.0,8700.0
Toyota,White,220443.0,4.0,8125.0
,White,53763.0,4.0,8097.0
Toyota,White,32426.0,4.0,6732.0
